name,age,evaluation,venue,race_name,heads,horsenumber,popularity,horseman,distance,course_status,horse_weight,horse_weight_ratio,winning_percentage,order
アイアンクロー,3,3.50,5阪神6,朝日フューチュリティ(G1),16,13,16,酒井学,1600,良,436,+8,0.6,0
アイアンクロー,3,3.50,2小倉12,小倉2歳S(G3),18,14,5,浜中俊,1200,良,430,+4,0.6,1
アイオシルケン,6,0.00,5京都8,ラジオN杯京都2歳S(G3),8,8,7,和田竜二,2000,稍,464,0,0.263157894737,0
アイトーン,3,0.00,5京都7,ラジオN杯京都2歳S(G3),9,4,7,国分恭介,2000,良,474,-6,0.4,0
アイファープリティ,5,0.00,2阪神1,毎日杯(G3),10,7,8,池添謙一,1800,良,434,+4,0.421052631579,0
アイライン,6,3.33,2東京7,京王杯スプリングC(G2),16,14,11,吉田豊,1400,良,444,-4,0.37037037037,0
アイライン,6,3.33,2阪神5,サンスポ杯阪神牝馬S(G2),13,5,11,松山弘平,1600,良,448,+6,0.37037037037,0
アイライン,6,3.33,門別,エーデルワイス賞〔J(G3),16,13,13,水野翔,1200,稍,440,-2,0.37037037037,0
アウェイク,5,3.92,2東京10,優駿牝馬(G1),18,2,13,吉田豊,2400,良,458,+6,0.357142857143,0
アウェイク,5,3.92,2東京2,サンスポ賞フローラS(G2),18,6,13,吉田豊,2000,良,452,-2,0.357142857143,1
アウォーディー,8,3.84,1東京8,フェブラリーS(G1),16,4,7,武豊,1600,良,516,+2,0.615384615385,0
アウォーディー,8,3.84,川崎,川崎記念【指定交流】(G1),10,3,3,武豊,2100,稍,514,+6,0.615384615385,1
アウォーディー,8,3.84,4中京2,チャンピオンズC(G1),15,11,4,武豊,1800,良,508,+4,0.615384615385,0
アウォーディー,8,3.84,大井,JBCクラシック競走(G1),13,1,1,武豊,2000,重,504,-7,0.615384615385,0
アウォーディー,8,3.84,大井,帝王賞競走(G1),16,2,1,武豊,2000,重,511,0,0.615384615385,1
アウォーディー,8,3.84,大井,東京大賞典競走(G1),14,8,1,武豊,2000,重,511,-3,0.615384615385,1
アウォーディー,8,3.84,4中京2,チャンピオンズC(G1),15,2,1,武豊,1800,良,514,+10,0.615384615385,1
アウォーディー,8,3.84,川崎,JBCクラシック(G1),14,9,2,武豊,2100,重,504,-6,0.615384615385,1
アウォーディー,8,3.84,船橋,日本テレビ盃(G2),13,10,1,武豊,1800,重,510,+4,0.615384615385,1
アウォーディー,8,3.84,2阪神7,アンタレスS(G3),16,9,1,武豊,1800,良,506,+4,0.615384615385,1
アウォーディー,8,3.84,名古屋,名古屋大賞典(G3),12,2,1,武豊,1900,良,502,-6,0.615384615385,1
アウォーディー,8,3.84,4阪神8,シリウスS(G3),12,2,3,武豊,2000,稍,508,+8,0.615384615385,1
アウォーディー,8,3.84,2東京12,目黒記念(G2),16,11,2,横山典弘,2500,良,506,+8,0.615384615385,0
アウォーディー,8,3.84,2東京3,テレビ東京杯青葉賞(G2),18,13,10,松山弘平,2400,良,500,+8,0.615384615385,0
アウトライアーズ,4,3.73,1中山1,日刊スポ賞中山金杯(G3),17,4,7,蛯名正義,2000,良,506,+2,0.555555555556,0
アウトライアーズ,4,3.73,2東京6,NHKマイルC(G1),18,3,4,田辺裕信,1600,良,480,0,0.555555555556,0
アウトライアーズ,4,3.73,3中山8,皐月賞(G1),18,6,7,田辺裕信,2000,良,480,-2,0.555555555556,0
アウトライアーズ,4,3.73,2中山7,フジTVスプリングS(G2),11,8,2,田辺裕信,1800,良,482,0,0.555555555556,1
アヴニールマルシェ,6,3.93,2新潟12,新潟記念(G3),18,17,4,北村宏司,2000,稍,502,+14,0.4,0
アヴニールマルシェ,6,3.93,2東京6,NHKマイルC(G1),18,1,5,北村宏司,1600,良,488,-4,0.4,0
アヴニールマルシェ,6,3.93,1東京6,共同通信杯(G3),12,3,2,北村宏司,1800,良,492,-6,0.4,0
アヴニールマルシェ,6,3.93,5東京7,東京スポーツ杯2歳S(G3),13,2,1,北村宏司,1800,良,498,+4,0.4,1
アヴニールマルシェ,6,3.93,2新潟10,新潟2歳S(G3),18,7,1,北村宏司,1600,良,494,+6,0.4,1
アウヤンテプイ,9,3.00,門別,北海道スプリントカッ(G3),16,5,5,石川倭,1200,不,504,0,0.660714285714,0
アウヤンテプイ,9,3.00,門別,北海道スプリントカッ(G3),13,4,5,石川倭,1200,不,506,+2,0.660714285714,0
アウヤンテプイ,9,3.00,1札幌6,エルムS(G3),13,7,13,宮崎光行,1700,稍,494,-6,0.660714285714,0
アウヤンテプイ,9,3.00,門別,北海道スプリントカッ(G3),14,10,4,宮崎光行,1200,良,508,0,0.660714285714,0
アウヤンテプイ,9,3.00,門別,北海道スプリントカッ(G3),14,11,6,宮崎光行,1200,不,500,+4,0.660714285714,0
アウヤンテプイ,9,3.00,門別,北海道スプリントカッ(G3),14,5,5,井上俊彦,1200,良,488,-6,0.660714285714,0
アウヤンテプイ,9,3.00,5京都3,デイリー杯2歳S(G2),12,4,11,尾島徹,1600,稍,458,+8,0.660714285714,0
アエロリット,4,3.90,4京都5,秋華賞(G1),18,1,1,横山典弘,2000,重,486,-10,0.75,0
アエロリット,4,3.90,1札幌2,クイーンS(G3),13,2,2,横山典弘,1800,良,496,+18,0.75,1
アエロリット,4,3.90,2東京6,NHKマイルC(G1),18,16,2,横山典弘,1600,良,478,-2,0.75,1
アエロリット,4,3.90,2阪神6,桜花賞(G1),17,12,6,横山典弘,1600,稍,480,-6,0.75,0
アエロリット,4,3.90,1東京5,デイリー杯クイーンC(G3),16,11,5,横山典弘,1600,良,486,-6,0.75,1
アエロリット,4,3.90,1中山3,フェアリーS(G3),16,3,1,横山典弘,1600,良,492,+10,0.75,1
アオアラシ,4,0.00,5京都1,KBSファンタジーS(G3),12,3,10,松田大作,1400,良,440,0,0.111111111111,0
アオイサンシャイン,5,2.00,2中山8,フラワーC(G3),16,4,7,池添謙一,1800,良,502,-8,0.555555555556,0
アオイプリンセス,5,0.00,2中山8,フラワーC(G3),16,13,11,三浦皇成,1800,良,432,-10,0.571428571429,0
アカカ,4,3.30,1阪神6,フィリーズレビュー(G2),18,17,16,松若風馬,1400,良,476,-4,0.2,0
アキトクレッセント,6,1.89,1東京2,根岸S(G3),13,2,4,荻野極,1400,重,510,+4,0.473684210526,0
アキトクレッセント,6,1.89,5東京3,東京中日S杯武蔵野S(G3),16,7,15,荻野極,1600,良,502,-4,0.473684210526,1
アキトクレッセント,6,1.89,3中京4,プロキオンS(G3),15,4,2,荻野極,1400,良,502,+10,0.473684210526,0
アキトクレッセント,6,1.89,園田,兵庫ゴールドトロフィ(G3),11,8,2,武豊,1400,不,497,+7,0.473684210526,0
アキトクレッセント,6,1.89,3東京6,ユニコーンS(G3),16,4,4,浜中俊,1600,稍,490,0,0.473684210526,0
アキノクリンチ,7,0.00,1阪神6,フィリーズレビュー(G2),16,4,16,川須栄彦,1400,良,444,-2,0.192307692308,0
アクションスター,8,3.50,2京都6,京都記念(G2),10,8,10,太宰啓介,2200,重,480,0,0.166666666667,0
アクションスター,8,3.50,1京都5,日経新春杯(G2),12,6,11,太宰啓介,2400,良,480,+10,0.166666666667,0
アクションスター,8,3.50,4京都3,京都大賞典(G2),15,9,15,松若風馬,2400,良,470,0,0.166666666667,0
アクションスター,8,3.50,3京都2,読売マイラーズC(G2),11,2,10,佐藤友則,1600,良,472,0,0.166666666667,0
アクションスター,8,3.50,2京都6,京都記念(G2),10,1,7,松若風馬,2200,稍,480,-6,0.166666666667,0
アクションスター,8,3.50,1京都5,日経新春杯(G2),14,6,9,松若風馬,2400,稍,486,+14,0.166666666667,0
アクションスター,8,3.50,4京都3,京都大賞典(G2),10,7,10,北村友一,2400,良,472,-4,0.166666666667,0
アクションスター,8,3.50,4中山6,産経賞オールカマー(G2),12,9,11,大野拓弥,2200,良,476,+4,0.166666666667,0
アクションスター,8,3.50,3阪神1,鳴尾記念(G3),14,5,11,北村友一,2000,良,472,+2,0.166666666667,0
アクションスター,8,3.50,2阪神4,産経大阪杯(G2),11,5,10,松若風馬,2000,良,470,0,0.166666666667,0
アクションスター,8,3.50,3中山1,日経賞(G2),9,5,9,大野拓弥,2500,良,470,-8,0.166666666667,0
アクションスター,8,3.50,5阪神3,チャレンジC(G3),18,5,13,池添謙一,1800,良,474,-2,0.166666666667,0
アクションスター,8,3.50,2京都6,京都記念(G2),11,1,10,池添謙一,2200,良,464,+2,0.166666666667,0
アクションスター,8,3.50,1京都7,日経新春杯(G2),18,12,13,小牧太,2400,良,462,-2,0.166666666667,0
アクションスター,8,3.50,1京都1,スポニチ賞京都金杯(G3),18,9,11,松若風馬,1600,良,464,0,0.166666666667,0
アクションスター,8,3.50,3京都2,読売マイラーズC(G2),16,14,11,北村友一,1600,良,470,-2,0.166666666667,0
アクションスター,8,3.50,2中京1,中日新聞杯(G3),18,14,7,北村友一,2000,良,472,0,0.166666666667,0
アクションスター,8,3.50,2京都6,京都記念(G2),12,6,8,北村友一,2200,稍,472,+4,0.166666666667,0
アクションスター,8,3.50,4京都7,菊花賞(G1),18,7,18,秋山真一,3000,不,464,+6,0.166666666667,0
アクションスター,8,3.50,4阪神7,神戸新聞杯(G2),18,14,8,秋山真一,2400,良,458,+8,0.166666666667,0
アクションスター,8,3.50,2東京12,東京優駿(G1),18,14,16,戸崎圭太,2400,良,450,-6,0.166666666667,0
アクションスター,8,3.50,3京都5,京都新聞杯(G2),16,4,6,Ｃ．デム,2200,良,456,+12,0.166666666667,0
アクションスター,8,3.50,2中山8,フジTVスプリングS(G2),16,6,7,池添謙一,1800,良,444,-14,0.166666666667,0
アクションスター,8,3.50,1中山5,京成杯(G3),12,11,5,内田博幸,2000,良,458,-4,0.166666666667,1
アクションスター,8,3.50,5阪神7,ラジオNIKKEI杯(G3),7,3,4,ルメール,2000,稍,462,-4,0.166666666667,0
アクセラレート,6,3.17,2福島2,ラジオNIKKEI賞(G3),16,1,16,江田照男,1800,良,458,+4,0.285714285714,0
アクティフ,6,0.00,大井,JBCレディスクラシ(G1),15,8,9,赤嶺亮,1800,不,466,+7,0.235294117647,0
アクティブミノル,6,3.50,2小倉8,TV西日本北九州記念(G3),18,2,4,酒井学,1200,良,480,-8,0.291666666667,0
アクティブミノル,6,3.50,2新潟2,アイビスサマーD(G3),16,16,2,酒井学,1000,良,488,+8,0.291666666667,0
アクティブミノル,6,3.50,3中京2,CBC賞(G3),18,4,8,酒井学,1200,良,480,+2,0.291666666667,1
アクティブミノル,6,3.50,2札幌4,キーンランドC(G3),14,10,10,藤岡康太,1200,良,478,-2,0.291666666667,0
アクティブミノル,6,3.50,1函館2,函館スプリントS(G3),16,9,3,藤岡康太,1200,良,480,-2,0.291666666667,0
アクティブミノル,6,3.50,2中京6,高松宮記念(G1),18,10,16,藤岡康太,1200,良,482,-2,0.291666666667,0
アクティブミノル,6,3.50,2京都2,シルクロードS(G3),16,10,8,武豊,1200,稍,484,-4,0.291666666667,0
アクティブミノル,6,3.50,5阪神7,阪神C(G2),17,7,7,武豊,1400,稍,488,+12,0.291666666667,0
アクティブミノル,6,3.50,4中山9,スプリンターズS(G1),15,9,8,藤岡康太,1200,良,476,0,0.291666666667,0
アクティブミノル,6,3.50,4阪神2,セントウルS(G2),16,6,10,藤岡康太,1200,良,476,0,0.291666666667,1
アクティブミノル,6,3.50,3中山5,ニュージーランドT(G2),16,14,6,藤岡康太,1600,稍,476,0,0.291666666667,0
アクティブミノル,6,3.50,2中京3,中スポ賞ファルコンS(G3),18,3,4,藤岡康太,1400,稍,476,-6,0.291666666667,1
アクティブミノル,6,3.50,5阪神6,朝日フューチュリティ(G1),18,12,9,武豊,1600,稍,482,-4,0.291666666667,0
アクティブミノル,6,3.50,5東京1,京王杯2歳S(G2),12,2,3,松田大作,1400,良,486,+10,0.291666666667,0
アクティブミノル,6,3.50,2函館5,函館2歳S(G3),16,12,4,藤岡康太,1200,良,476,0,0.291666666667,1
アグネスハンサム,25,0.00,3新潟6,新潟記念(G3),15,9,4,橋本広喜,2000,重,456,0,0.309523809524,0
アグネスハンサム,25,0.00,2札幌8,札幌3歳S(G3),15,7,1,的場均,1200,稍,450,-6,0.309523809524,0
アグネスフォルテ,5,0.00,4京都7,菊花賞(G1),18,14,18,松山弘平,3000,良,438,+4,0.2,0
アグネスフォルテ,5,0.00,4阪神6,神戸新聞杯(G2),15,11,10,松山弘平,2400,良,434,+4,0.2,0
アグネスフォルテ,5,0.00,2東京12,東京優駿(G1),18,6,16,松山弘平,2400,良,430,-8,0.2,0
アグネスフォルテ,5,0.00,3京都5,京都新聞杯(G2),14,11,9,松山弘平,2200,良,438,-2,0.2,1
アグネスミニッツ,7,3.10,1京都4,日刊スポシンザン記念(G3),13,3,7,菱田裕二,1600,良,482,-6,0.192307692308,0
アグレアーブル,5,3.04,2東京2,サンスポ賞フローラS(G2),18,4,5,岩田康誠,2000,良,492,+4,0.4,0
アグレアーブル,5,3.04,5東京7,東京スポーツ杯2歳S(G3),11,2,3,岩田康誠,1800,良,488,+2,0.4,0
アクロマティック,8,0.00,佐賀,佐賀記念(G3),12,11,12,吉田順治,2000,稍,453,+2,0.431034482759,0
アクロマティック,8,0.00,名古屋,名古屋大賞典(G3),12,12,6,下原理,1900,良,437,+1,0.431034482759,0
アサギリジョー,4,3.25,1東京6,共同通信杯(G3),11,10,7,石川裕紀,1800,良,486,0,0.571428571429,0
アサギリジョー,4,3.25,1中山5,京成杯(G3),15,12,8,石川裕紀,2000,良,486,0,0.571428571429,0
アサクサゲンキ,3,0.00,5阪神6,朝日フューチュリティ(G1),16,6,8,武豊,1600,良,462,+12,0.666666666667,0
アサクサゲンキ,3,0.00,5東京1,京王杯2歳S(G2),11,8,4,武豊,1400,良,450,0,0.666666666667,1
アサクサゲンキ,3,0.00,2小倉12,小倉2歳S(G3),18,17,3,武豊,1200,良,450,-2,0.666666666667,1
アサクサセーラ,5,0.00,園田,兵庫チャンピオンシッ(G2),12,7,11,木村健,1870,良,490,-3,0.521739130435,0
アサクサポイント,10,0.00,名古屋,名古屋グランプリ(G2),12,10,7,岡部誠,2500,良,501,+5,0.40350877193,0
アシャカリアン,4,0.00,5阪神6,朝日フューチュリティ(G1),18,2,15,国分優作,1600,良,468,-2,0.384615384615,0
アジュールローズ,5,3.96,2東京12,東京優駿(G1),18,11,13,ボウマン,2400,良,492,-2,0.5,0
アスカノロマン,7,3.58,1中京4,東海テレビ杯東海S(G2),16,11,9,太宰啓介,1800,良,530,+12,0.411764705882,0
アスカノロマン,7,3.58,5京都2,みやこS(G3),15,5,5,和田竜二,1800,良,520,-4,0.411764705882,0
アスカノロマン,7,3.58,3京都9,平安S(G3),16,7,3,和田竜二,1900,良,524,0,0.411764705882,0
アスカノロマン,7,3.58,2阪神7,アンタレスS(G3),16,13,4,和田竜二,1800,良,524,0,0.411764705882,0
アスカノロマン,7,3.58,3中山2,マーチS(G3),16,14,4,木幡初広,1800,稍,524,+4,0.411764705882,0
アスカノロマン,7,3.58,1東京8,フェブラリーS(G1),16,5,9,和田竜二,1600,良,520,-6,0.411764705882,0
アスカノロマン,7,3.58,1中京4,東海テレビ杯東海S(G2),16,1,2,和田竜二,1800,良,526,+4,0.411764705882,0
アスカノロマン,7,3.58,4中京2,チャンピオンズC(G1),15,4,10,和田竜二,1800,良,522,-10,0.411764705882,1
アスカノロマン,7,3.58,5京都2,みやこS(G3),16,11,2,和田竜二,1800,良,532,+10,0.411764705882,0
アスカノロマン,7,3.58,盛岡,マイルチャンピオンシ(G1),13,8,3,太宰啓介,1600,稍,522,-4,0.411764705882,0
アスカノロマン,7,3.58,大井,帝王賞競走(G1),12,1,3,太宰啓介,2000,不,526,+2,0.411764705882,0
アスカノロマン,7,3.58,3京都9,平安S(G3),15,14,1,太宰啓介,1900,良,524,-2,0.411764705882,1
アスカノロマン,7,3.58,2阪神7,アンタレスS(G3),16,16,3,太宰啓介,1800,良,526,+2,0.411764705882,1
アスカノロマン,7,3.58,1東京8,フェブラリーS(G1),16,4,7,太宰啓介,1600,重,524,-2,0.411764705882,1
アスカノロマン,7,3.58,1中京4,東海テレビ杯東海S(G2),12,6,4,太宰啓介,1800,良,526,+4,0.411764705882,1
アスカノロマン,7,3.58,5京都2,みやこS(G3),11,7,8,太宰啓介,1800,不,526,+6,0.411764705882,0
アスカノロマン,7,3.58,3京都9,平安S(G3),16,4,9,太宰啓介,1900,良,520,+12,0.411764705882,0
アスカノロマン,7,3.58,2阪神7,アンタレスS(G3),16,16,8,太宰啓介,1800,良,508,+7,0.411764705882,0
アスカノロマン,7,3.58,船橋,ダイオライト記念(G2),12,6,3,太宰啓介,2400,不,501,-17,0.411764705882,1
アスカノロマン,7,3.58,5京都2,みやこS(G3),16,16,8,太宰啓介,1800,良,498,-2,0.411764705882,0
アスカノロマン,7,3.58,2新潟4,レパードS(G3),15,7,3,太宰啓介,1800,稍,504,+10,0.411764705882,0
アスターソード,3,0.00,園田,兵庫ジュニアグランプ(G2),12,9,3,和田竜二,1400,良,440,+8,1.0,1
アストラエンブレム,5,3.48,4東京2,毎日王冠(G2),12,4,6,戸崎圭太,1800,良,470,-4,0.714285714286,0
アストラエンブレム,5,3.48,2新潟12,新潟記念(G3),17,11,1,Ｍ．デム,2000,良,474,+4,0.714285714286,1
アストラエンブレム,5,3.48,3東京4,エプソムC(G3),18,10,1,Ｍ．デム,1800,良,470,+4,0.714285714286,1
アストラエンブレム,5,3.48,1京都1,スポニチ賞京都金杯(G3),18,14,2,Ｍ．デム,1600,良,466,+6,0.714285714286,0
アストラエンブレム,5,3.48,3中山5,ニュージーランドT(G2),16,3,1,田辺裕信,1600,良,456,0,0.714285714286,0
アストラエンブレム,5,3.48,1京都3,日刊スポシンザン記念(G3),18,2,3,ルメール,1600,良,456,+4,0.714285714286,0
アスペクト,9,2.50,2新潟8,レパードS(G3),15,1,15,山本政聡,1800,良,474,-9,0.352459016393,0
アスペクト,9,2.50,盛岡,マーキュリーC(G3),14,5,6,山本政聡,2000,不,483,+1,0.352459016393,0
アスペクト,9,2.50,川崎,全日本2歳優駿(G1),12,1,6,斉藤雄一,1600,重,481,-9,0.352459016393,0
アズマタックン,5,0.00,3京都11,京都ハイジャンプ(J.G2),11,2,4,白浜雄造,3930,良,492,0,0.277777777778,0
アズールムーン,4,4.13,1阪神6,フィリーズレビュー(G2),18,2,5,石橋脩,1400,良,518,+6,0.333333333333,0
アズールムーン,4,4.13,園田,兵庫ジュニアグランプ(G2),12,7,1,戸崎圭太,1400,良,512,-2,0.333333333333,0
アダムバローズ,4,3.60,4京都7,菊花賞(G1),18,7,17,池添謙一,3000,不,512,+4,0.416666666667,0
アダムバローズ,4,3.60,4阪神7,神戸新聞杯(G2),14,6,9,池添謙一,2400,良,508,+10,0.416666666667,0
アダムバローズ,4,3.60,3中山8,皐月賞(G1),18,15,11,池添謙一,2000,良,498,-6,0.416666666667,0
アダムバローズ,4,3.60,1中山5,京成杯(G3),15,10,11,蛯名正義,2000,良,512,+8,0.416666666667,0
アダムバローズ,4,3.60,5京都7,ラジオN杯京都2歳S(G3),10,7,5,藤岡康太,2000,良,504,+2,0.416666666667,0
アッシュゴールド,6,3.76,2福島2,ラジオNIKKEI賞(G3),16,7,7,池添謙一,1800,良,434,-4,0.157894736842,0
アッシュゴールド,6,3.76,2阪神1,毎日杯(G3),15,13,2,池添謙一,1800,良,438,-2,0.157894736842,0
アッシュゴールド,6,3.76,2京都4,きさらぎ賞(G3),8,4,3,池添謙一,1800,良,440,+4,0.157894736842,1
アッシュゴールド,6,3.76,5阪神6,朝日フューチュリティ(G1),18,9,4,池添謙一,1600,稍,436,-2,0.157894736842,0
アッシュゴールド,6,3.76,5京都3,デイリー杯2歳S(G2),9,9,2,池添謙一,1600,良,438,+6,0.157894736842,1
アットザシーサイド,5,3.63,2京都2,シルクロードS(G3),18,5,9,四位洋文,1200,良,446,+4,0.444444444444,0
アットザシーサイド,5,3.63,5京都8,京阪杯(G3),16,15,3,四位洋文,1200,良,440,+2,0.444444444444,0
アットザシーサイド,5,3.63,2東京8,ヴィクトリアマイル(G1),17,1,13,田辺裕信,1600,稍,438,-6,0.444444444444,0
アットザシーサイド,5,3.63,2阪神5,サンスポ杯阪神牝馬S(G2),16,11,8,福永祐一,1600,重,444,-6,0.444444444444,0
アットザシーサイド,5,3.63,2京都7,京都牝馬S(G3),18,2,2,Ｍ．デム,1400,稍,450,+14,0.444444444444,0
アットザシーサイド,5,3.63,4阪神4,関西TVローズS(G2),15,4,3,福永祐一,1800,重,442,+4,0.444444444444,0
アットザシーサイド,5,3.63,2東京10,優駿牝馬(G1),18,4,4,福永祐一,2400,良,438,+8,0.444444444444,0
アットザシーサイド,5,3.63,2阪神6,桜花賞(G1),18,10,6,福永祐一,1600,良,430,-10,0.444444444444,1
アットザシーサイド,5,3.63,1阪神6,フィリーズレビュー(G2),18,9,1,福永祐一,1400,良,440,+6,0.444444444444,1
アットザシーサイド,5,3.63,5阪神4,阪神ジュベナイルF(G1),18,9,4,三浦皇成,1600,良,434,-4,0.444444444444,0
アップアンカー,8,2.83,名古屋,名古屋グランプリ(G2),12,9,10,佐藤友則,2500,重,510,-2,0.4375,0
アップアンカー,8,2.83,名古屋,かきつばた記念(G3),10,10,8,安部幸夫,1400,良,521,+2,0.4375,0
アップアンカー,8,2.83,名古屋,名古屋大賞典(G3),12,7,8,安部幸夫,1900,良,517,0,0.4375,0
アップアンカー,8,2.83,金沢,白山大賞典(G3),12,10,10,安部幸夫,2100,良,520,+3,0.4375,0
アップクォーク,5,3.78,2福島2,ラジオNIKKEI賞(G3),16,3,3,柴山雄一,1800,良,496,-6,0.636363636364,0
アップトゥデイト,8,4.29,5中山7,中山大障害(J.G1),15,6,2,林満明,4100,良,530,+6,0.59375,1
アップトゥデイト,8,4.29,4阪神3,阪神ジャンプS(J.G3),7,5,1,林満明,3140,稍,524,-2,0.59375,1
アップトゥデイト,8,4.29,2小倉1,小倉サマージャンプ(J.G3),14,4,1,林満明,3390,良,526,-8,0.59375,1
アップトゥデイト,8,4.29,3中山7,中山グランドジャンプ(J.G1),13,6,2,林満明,4250,良,534,0,0.59375,1
アップトゥデイト,8,4.29,1阪神5,阪神スプリングJ(J.G2),11,6,2,林満明,3900,良,534,+4,0.59375,1
アップトゥデイト,8,4.29,5中山7,中山大障害(J.G1),11,12,2,林満明,4100,良,530,+2,0.59375,1
アップトゥデイト,8,4.29,4阪神3,阪神ジャンプS(J.G3),11,11,2,林満明,3140,良,528,+6,0.59375,1
アップトゥデイト,8,4.29,2新潟9,新潟ジャンプS(J.G3),14,7,1,林満明,3250,良,522,-10,0.59375,0
アップトゥデイト,8,4.29,1阪神5,阪神スプリングJ(J.G2),13,4,1,白浜雄造,3900,良,532,+4,0.59375,1
アップトゥデイト,8,4.29,5中山7,中山大障害(J.G1),14,13,2,林満明,4100,良,528,+6,0.59375,1
アップトゥデイト,8,4.29,2小倉1,小倉サマージャンプ(J.G3),8,1,2,林満明,3390,良,522,0,0.59375,1
アップトゥデイト,8,4.29,3中山7,中山グランドジャンプ(J.G1),15,12,4,林満明,4250,良,522,-4,0.59375,1
アップトゥデイト,8,4.29,1阪神5,阪神スプリングJ(J.G2),13,11,1,林満明,3900,稍,526,+4,0.59375,0
アップトゥデイト,8,4.29,川崎,全日本2歳優駿[指定(G1),14,9,1,岩田康誠,1600,良,505,+3,0.59375,1
アップトゥデイト,8,4.29,園田,兵庫ジュニアグランプ(G2),11,8,2,下原理,1400,稍,502,0,0.59375,1
アップトゥユー,4,3.50,川崎,関東オークス【指定交(G2),13,4,5,真島大輔,2100,重,465,+3,0.470588235294,0
アップトゥユー,4,3.50,門別,エーデルワイス賞〔J(G3),16,1,6,阿部龍,1200,稍,470,+10,0.470588235294,1
アップドラフト,16,0.00,3中山4,ダービー卿チャレンジ(G3),16,10,11,田中勝春,1600,良,480,-14,0.4,0
アップドラフト,16,0.00,1東京1,東京新聞杯(G3),16,8,14,吉田豊,1600,良,488,-10,0.4,0
アップドラフト,16,0.00,4京都7,毎日放送賞スワンS(G2),18,6,11,川田将雅,1400,良,498,+2,0.4,0
アップドラフト,16,0.00,4中山2,京成杯オータムH(G3),16,7,14,吉田豊,1600,良,488,-12,0.4,1
アップドラフト,16,0.00,1京都6,日経新春杯(G2),16,6,15,四位洋文,2400,良,500,-4,0.4,0
アップドラフト,16,0.00,3東京8,エプソムC(G3),18,9,15,内田博幸,1800,良,500,-6,0.4,0
アップドラフト,16,0.00,3東京4,目黒記念(G2),18,16,14,藤岡佑介,2500,良,506,+2,0.4,0
アップドラフト,16,0.00,2小倉6,小倉記念(G3),12,6,3,川田将雅,2000,良,512,-6,0.4,0
アップドラフト,16,0.00,2福島8,七夕賞(G3),16,5,7,吉田隼人,2000,良,518,+4,0.4,0
アッラサルーテ,5,3.00,2阪神6,桜花賞(G1),18,8,15,和田竜二,1600,良,456,-10,0.526315789474,0
アデイインザライフ,7,3.28,2新潟12,新潟記念(G3),18,17,2,横山典弘,2000,良,560,0,0.785714285714,1
アデイインザライフ,7,3.28,3中山8,皐月賞(G1),18,5,9,田辺裕信,2000,良,540,-4,0.785714285714,0
アデイインザライフ,7,3.28,2中山4,報知杯弥生賞(G2),13,3,2,戸崎圭太,2000,良,544,-2,0.785714285714,1
アデイインザライフ,7,3.28,1中山7,京成杯(G3),16,11,4,横山典弘,2000,良,546,0,0.785714285714,1
アテスト,15,0.00,3東京5,ユニコーンS(G3),16,5,13,北村宏司,1600,良,500,+4,0.258064516129,0
アテスト,15,0.00,川崎,全日本2歳優駿(G1),10,1,6,小林俊彦,1600,良,502,-2,0.258064516129,1
アドマイヤアロマ,7,3.00,4阪神4,関西TVローズS(G2),17,4,13,和田竜二,1800,良,444,+2,0.222222222222,0
アドマイヤイナズマ,8,2.50,盛岡,マーキュリーC(G3),14,9,12,斉藤雄一,2000,稍,504,-6,0.268292682927,0
アドマイヤイバマ,8,3.00,盛岡,マイルチャンピオンシ(G1),16,4,14,斉藤雄一,1600,稍,472,+7,0.234042553191,0
アドマイヤイバマ,8,3.00,2新潟4,レパードS(G3),15,9,14,田中勝春,1800,稍,476,+4,0.234042553191,0
アドマイヤエイカン,5,3.17,2中山4,報知杯弥生賞(G2),12,1,5,岩田康誠,2000,良,496,-6,0.444444444444,0
アドマイヤエイカン,5,3.17,5中山8,ホープフルS(G2),12,1,4,岩田康誠,2000,良,492,-10,0.444444444444,0
アドマイヤエイカン,5,3.17,5京都8,ラジオN杯京都2歳S(G3),12,3,1,岩田康誠,2000,良,502,+10,0.444444444444,1
アドマイヤエイカン,5,3.17,2札幌5,札幌2歳S(G3),14,11,2,岩田康誠,1800,稍,492,-4,0.444444444444,1
アドマイヤゴッド,6,2.88,4阪神2,産経賞セントウルS(G2),14,1,8,北村友一,1200,良,494,-2,0.3125,0
アドマイヤダイオウ,5,3.27,3中山8,皐月賞(G1),18,4,7,福永祐一,2000,良,486,-2,0.8,0
アドマイヤツヨシ,8,0.00,2阪神1,毎日杯(G3),13,13,8,小牧太,1800,良,450,+2,0.208333333333,0
アドマイヤメテオ,7,3.44,1阪神1,アーリントンC(G3),10,7,4,リスポリ,1600,良,454,+4,0.428571428571,0
アドマイヤモラール,5,3.17,3中山8,皐月賞(G1),18,17,17,内田博幸,2000,良,500,-10,0.4,0
アドマイヤモラール,5,3.17,2中山7,フジTVスプリングS(G2),11,3,7,田辺裕信,1800,良,510,-2,0.4,0
アドマイヤモラール,5,3.17,1中山6,京成杯(G3),15,10,10,田辺裕信,2000,良,512,+12,0.4,0
アドマイヤモラール,5,3.17,5阪神6,朝日フューチュリティ(G1),16,3,9,田辺裕信,1600,良,500,0,0.4,0
アドマイヤモラール,5,3.17,5東京1,京王杯2歳S(G2),18,15,6,田辺裕信,1400,良,500,-4,0.4,1
