ダイアナヘイロー,5,3.00,2京都2,シルクロードS(G3),18,8,1,武豊,1200,良,478,+2,0.611111111111,0
ダイアナヘイロー,5,3.00,4中山9,スプリンターズS(G1),16,7,4,武豊,1200,良,476,0,0.611111111111,0
ダイアナヘイロー,5,3.00,2小倉8,TV西日本北九州記念(G3),18,9,3,武豊,1200,良,476,+6,0.611111111111,1
ダイアナヘイロー,5,3.00,1阪神6,フィリーズレビュー(G2),18,3,4,国分優作,1400,良,454,-4,0.611111111111,0
ダイイチターミナル,4,0.00,3中山5,ニュージーランドT(G2),16,8,11,大野拓弥,1600,稍,432,-2,0.222222222222,0
ダイイチターミナル,4,0.00,2中京3,中スポ賞ファルコンS(G3),16,11,12,大野拓弥,1400,良,434,+2,0.222222222222,0
ダイイチターミナル,4,0.00,5阪神6,朝日フューチュリティ(G1),18,9,17,北村友一,1600,良,432,+2,0.222222222222,0
ダイイチターミナル,4,0.00,5東京1,京王杯2歳S(G2),13,6,11,嘉藤貴行,1400,良,430,+8,0.222222222222,0
ダイイチターミナル,4,0.00,2小倉12,小倉2歳S(G3),15,2,10,嘉藤貴行,1200,良,422,+2,0.222222222222,1
タイキフェルヴール,3,3.25,1中山5,京成杯(G3),15,12,12,北村宏司,2000,良,488,+4,0.571428571429,0
ダイシンサンダー,7,3.00,5京都8,京阪杯(G3),16,12,10,和田竜二,1200,良,500,-2,0.366666666667,0
ダイシンサンダー,7,3.00,2小倉8,TV西日本北九州記念(G3),18,10,9,加藤祥太,1200,良,500,-10,0.366666666667,0
ダイシンサンダー,7,3.00,1阪神2,阪急杯(G3),12,11,9,浜中俊,1400,良,506,0,0.366666666667,0
ダイシンサンダー,7,3.00,2京都2,シルクロードS(G3),13,8,10,幸英明,1200,良,506,-2,0.366666666667,0
ダイシンサンダー,7,3.00,1京都1,スポニチ賞京都金杯(G3),18,9,12,岩田康誠,1600,良,508,+8,0.366666666667,0
ダイシンステルラ,3,0.00,5京都1,KBSファンタジーS(G3),13,12,13,川田将雅,1400,良,444,0,0.333333333333,0
タイセイアプローズ,6,0.00,3京都5,京都新聞杯(G2),16,8,15,松山弘平,2200,良,458,-2,0.322580645161,0
タイセイアプローズ,6,0.00,4中山8,ホープフルS(G2),17,14,13,浜中俊,2000,良,462,-2,0.322580645161,0
タイセイサミット,5,3.75,1小倉4,小倉大賞典(G3),16,10,10,中谷雄太,1800,良,492,-4,0.555555555556,0
タイセイサミット,5,3.75,1中山1,日刊スポ賞中山金杯(G3),17,10,13,北村宏司,2000,良,496,-10,0.555555555556,0
タイセイサミット,5,3.75,4中京3,中日新聞杯(G3),18,3,10,丸田恭介,2000,良,506,+16,0.555555555556,0
タイセイサミット,5,3.75,3東京4,エプソムC(G3),18,14,2,戸崎圭太,1800,良,490,+2,0.555555555556,0
タイセイサミット,5,3.75,2阪神1,毎日杯(G3),10,5,2,川田将雅,1800,良,490,0,0.555555555556,1
タイセイサミット,5,3.75,2中山4,報知杯弥生賞(G2),12,3,4,内田博幸,2000,良,490,-4,0.555555555556,0
タイセイサミット,5,3.75,5阪神6,朝日フューチュリティ(G1),16,10,8,アッゼニ,1600,良,496,+4,0.555555555556,0
タイセイサミット,5,3.75,5東京7,東京スポーツ杯2歳S(G3),11,11,7,ムーア,1800,良,492,-2,0.555555555556,0
タイセイスターリー,4,3.35,2東京6,NHKマイルC(G1),18,9,15,北村宏司,1600,良,518,-2,0.3,0
タイセイスターリー,4,3.35,3中山5,ニュージーランドT(G2),16,14,4,内田博幸,1600,稍,520,+4,0.3,0
タイセイスターリー,4,3.35,1東京6,共同通信杯(G3),11,3,4,ルメール,1800,良,516,-8,0.3,0
タイセイスターリー,4,3.35,1京都3,日刊スポシンザン記念(G3),15,14,4,武豊,1600,重,524,-6,0.3,1
タイセイスターリー,4,3.35,5京都3,デイリー杯2歳S(G2),10,1,1,川田将雅,1600,良,530,+8,0.3,0
タイセイソニック,3,0.00,2小倉12,小倉2歳S(G3),18,8,10,鮫島克駿,1200,良,436,+6,0.666666666667,0
タイセイドリーム,8,3.50,3中山7,中山グランドジャンプ(J.G1),13,4,5,平沢健治,4250,良,538,-4,0.415094339623,0
タイセイドリーム,8,3.50,1阪神5,阪神スプリングJ(J.G2),11,3,3,平沢健治,3900,良,542,+2,0.415094339623,1
タイセイドリーム,8,3.50,4東京5,東京ハイジャンプ(J.G2),10,1,2,植野貴也,3110,良,540,-6,0.415094339623,1
タイセイドリーム,8,3.50,2新潟9,新潟ジャンプS(J.G3),14,9,3,植野貴也,3250,良,546,0,0.415094339623,1
タイセイドリーム,8,3.50,1東京7,ダイヤモンドS(G3),16,14,12,石橋脩,3400,良,530,0,0.415094339623,0
タイセイドリーム,8,3.50,5東京3,京王杯2歳S(G2),16,2,12,石橋脩,1400,良,512,-2,0.415094339623,0
タイセイドリーム,8,3.50,4京都1,デイリー杯2歳S(G2),12,5,8,小牧太,1600,良,508,-4,0.415094339623,0
タイセイファントム,10,2.88,盛岡,クラスターC(G3),14,10,7,丸山元気,1200,稍,467,+5,0.338461538462,0
タイセイファントム,10,2.88,5中山4,カペラS(G3),16,8,11,大野拓弥,1200,重,452,-10,0.338461538462,0
タイセイファントム,10,2.88,4中山4,カペラS(G3),15,10,10,内田博幸,1200,良,454,-6,0.338461538462,0
タイセイファントム,10,2.88,佐賀,サマーチャンピオン(G3),11,5,3,内田博幸,1400,不,451,-7,0.338461538462,0
タイセイファントム,10,2.88,5中山4,カペラS(G3),16,11,14,武士沢友,1200,良,456,-4,0.338461538462,0
タイセイファントム,10,2.88,3東京5,ユニコーンS(G3),16,10,15,蛯名正義,1600,良,428,-8,0.338461538462,0
タイセイファントム,10,2.88,2函館8,函館2歳S(G3),13,6,5,吉田隼人,1200,良,414,-2,0.338461538462,0
タイセイプライド,3,2.75,5東京1,京王杯2歳S(G2),11,5,2,Ｍ．デム,1400,良,522,+14,0.75,0
タイセイブレーク,4,4.00,5東京1,京王杯2歳S(G2),13,1,9,柴山雄一,1400,良,488,-12,0.428571428571,0
